LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2024-05-06 10:31:12,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:31:14,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-87, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:31:14,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-87, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:31:22,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-85, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:31:25,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:31:29,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-85, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:31:30,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:31:30,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-87, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:31:30,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-89, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:31:32,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:31:36,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-79, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:31:45,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-87, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:31:47,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:31:47,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:31:48,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:31:48,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-87, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:31:51,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-87, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:31:53,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-89, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:31:55,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:31:55,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:31:55,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:31:56,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-87, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:31:58,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-81, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:31:58,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:31:59,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:31:59,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:32:26,1900-01-00 00:00:00,,2C:DB:07:61:31:13,-77,,0.000000,0.000000,0.000,0.000,Client
2024-05-06 10:32:47,1900-01-00 00:00:00,,7C:E9:D3:F2:80:48,-76,,0.000000,0.000000,0.000,0.000,Client
2024-05-06 10:32:47,1900-01-00 00:00:00,,7C:E9:D3:F2:80:48,-76,,0.000000,0.000000,0.000,0.000,Client
2024-05-06 10:32:47,1900-01-00 00:00:00,,7C:E9:D3:F2:80:48,-76,,0.000000,0.000000,0.000,0.000,Client
2024-05-06 10:33:15,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-89, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:33:31,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-89, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:33:31,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:33:33,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-89, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:33:34,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:33:46,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:33:50,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-79, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:33:50,1900-01-00 00:00:00,,7C:E9:D3:F2:80:48,-74,,0.000000,0.000000,0.000,0.000,Client
2024-05-06 10:33:50,1900-01-00 00:00:00,,7C:E9:D3:F2:80:48,-74,,0.000000,0.000000,0.000,0.000,Client
2024-05-06 10:33:50,1900-01-00 00:00:00,,7C:E9:D3:F2:80:48,-74,,0.000000,0.000000,0.000,0.000,Client
2024-05-06 10:33:50,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-90, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:33:51,1900-01-00 00:00:00,,7C:E9:D3:F2:80:48,-75,,0.000000,0.000000,0.000,0.000,Client
2024-05-06 10:33:51,1900-01-00 00:00:00,,7C:E9:D3:F2:80:48,-75,,0.000000,0.000000,0.000,0.000,Client
2024-05-06 10:33:52,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-89, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:33:52,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:33:52,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:33:54,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-87, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:33:54,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-87, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:33:58,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:34:00,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-89, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:34:03,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:34:08,1900-01-00 00:00:00,,7C:E9:D3:F2:80:48,-78,,0.000000,0.000000,0.000,0.000,Client
2024-05-06 10:34:11,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-90, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:34:24,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-89, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:34:27,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-89, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:34:37,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-90, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:34:40,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-89, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:34:41,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-89, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:34:42,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-89, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:34:48,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-90, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:34:48,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-89, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:34:49,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:34:49,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:34:50,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-89, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:35:02,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-89, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:35:02,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-89, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:35:06,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-89, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:35:08,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-89, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:35:13,1900-01-00 00:00:00,,7C:E9:D3:F2:80:48,-76,,0.000000,0.000000,0.000,0.000,Client
2024-05-06 10:35:13,1900-01-00 00:00:00,,7C:E9:D3:F2:80:48,-76,,0.000000,0.000000,0.000,0.000,Client
2024-05-06 10:35:13,1900-01-00 00:00:00,,7C:E9:D3:F2:80:48,-76,,0.000000,0.000000,0.000,0.000,Client
2024-05-06 10:35:13,1900-01-00 00:00:00,,7C:E9:D3:F2:80:48,-75,,0.000000,0.000000,0.000,0.000,Client
2024-05-06 10:35:13,1900-01-00 00:00:00,,7C:E9:D3:F2:80:48,-77,,0.000000,0.000000,0.000,0.000,Client
2024-05-06 10:35:17,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-90, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:35:17,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-90, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:35:19,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-89, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:35:19,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:35:19,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-87, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:35:24,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:35:24,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-89, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:35:27,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-89, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:35:37,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:35:37,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:35:37,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:35:38,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:35:40,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-89, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:35:40,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-87, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:35:41,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-87, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:35:41,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-89, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:35:42,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-89, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:35:44,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-89, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:35:45,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:35:50,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-85, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:35:50,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-87, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:35:52,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:35:52,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-87, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:35:55,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-89, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:35:56,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:35:56,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-87, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:35:56,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:35:56,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:35:57,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-85, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:35:59,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-83, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:35:59,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:36:02,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-87, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:36:02,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-89, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:36:02,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:36:03,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:36:04,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:36:04,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:36:07,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:36:07,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:36:08,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-87, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:36:08,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-87, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:36:08,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-87, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:36:08,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:36:09,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:36:10,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-87, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:36:10,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:36:10,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:36:11,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-89, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:36:12,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:36:12,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:36:12,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:36:13,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-90, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:36:13,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-82, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:36:16,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:36:16,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:36:19,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:36:19,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-87, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:36:19,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:36:19,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:36:19,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-06 10:36:20,1900-01-00 00:00:00,OPPO Reno8 T,46:3A:1E:12:17:11,-87, WPA2 ,0.000000,0.000000,0.000,0.000,AP
